Území;Čtvrtletí;Ukazatel;value
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3793.5
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);102.0
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);25497.0
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.3
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3925.9
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2015;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);102.0
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24638.0
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2015;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.3
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3825.8
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);101.7
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);27261.0
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.8
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3957.9
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);101.8
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);26351.0
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.7
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3794.8
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);101.2
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);25279.0
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.2
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3923.8
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);101.4
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24448.0
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.1
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3773.2
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);101.0
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);25569.0
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.8
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3905.4
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);101.1
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24703.0
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.7
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3720.2
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.4
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24931.0
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);103.9
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3849.9
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2014;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.5
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24091.0
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2014;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);103.9
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3760.7
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.2
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);26525.0
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);98.0
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3888.1
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.2
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);25656.0
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);98.0
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3748.4
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.0
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24735.0
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);101.2
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3871.4
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);98.9
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23949.0
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);101.3
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3736.3
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);98.8
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24877.0
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);101.0
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3862.3
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);98.8
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24065.0
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);101.0
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3704.4
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.1
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);23985.0
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);99.4
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3830.3
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2013;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.1
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23196.0
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2013;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);99.4
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3792.3
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.2
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);27055.0
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);103.2
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3920.0
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.0
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);26174.0
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);103.4
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3787.9
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.1
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24439.0
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);101.4
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3914.1
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.9
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23651.0
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);101.5
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3783.4
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.8
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24627.0
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.1
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3909.8
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.7
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23831.0
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.2
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3736.8
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.1
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24131.0
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);103.2
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3863.8
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2012;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.0
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23337.0
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2012;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);103.4
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3785.3
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.3
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);26211.0
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.4
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3920.8
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.4
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);25306.0
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.4
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3784.9
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.6
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24107.0
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.1
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3917.2
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.8
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23293.0
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);101.9
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3790.4
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.0
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);24116.0
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.6
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3920.6
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.2
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);23315.0
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.4
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3732.5
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.7
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);23372.0
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.8
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3863.6
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2011;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.1
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);22579.0
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2011;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.4
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3811.1
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.7
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);25591.0
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);100.7
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3945.4
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;4. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.9
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);24720.0
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;4. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);100.5
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3801.8
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);100.6
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);23600.0
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.2
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3925.0
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;3. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);100.5
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);22860.0
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;3. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);102.3
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3789.5
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);99.1
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);23504.0
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);103.1
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob);3913.0
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob);
Česko;2. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%);99.2
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby (Kč);22762.0
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč);
Česko;2. čtvrtletí 2010;Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%);103.0
Česko;1. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený (tis. osob);3741.9
Česko;1. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob);
Česko;1. čtvrtletí 2010;Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%);96.5
Česko;1. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč);22738.0
Česko;1. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč);
Česko;1. čtvrtletí 2010;Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%);102.8
