Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Roky;value
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2020;29.9682254035
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2021;132.8452904038
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2022;222.5222207708
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2023;120.1905823728
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2024;106.0298437057
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2015;103.7182530922
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2016;102.7103268135
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2017;100.9154435418
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2018;97.7342848064
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2019;100.4398463154
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2020;98.1152324548
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2021;99.6233328613
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2022;102.273501227
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2023;97.6604616758
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;80 Bezpečnostní a pátrací činnosti;2024;97.7029943353
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2015;106.2233892563
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2016;102.0210116932
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2017;101.3545204897
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2018;99.3755391656
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2019;98.6855885327
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2020;91.1577968641
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2021;102.7075882563
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2022;104.735553966
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2023;93.7505255979
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;81 Činnosti související se stavbami a úpravou krajiny;2024;98.8666509493
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2015;105.7352718873
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2016;102.1946747212
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2017;106.3626139203
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2018;102.835182425
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2019;106.2433000821
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2020;84.5047039547
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2021;107.8730515101
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2022;108.9439755475
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2023;98.8634685248
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání;2024;105.5123575659
